,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
badger,0.0,0.984835976972284,0.8284737195015766,1.138011497639771,0.9637263655968992,1.1055640564457312,0.9519557159671209,1.113142246018271,0.7882474970571964,0.7581224650750481,1.136795618575809,0.9683408731979053,1.0256143775565498,0.911128874726055,0.9902917860675052,1.014908917786347,1.0356682548928695,1.003068650415098,1.0746916016216177,0.9222653966376663,1.117327179933856,0.9846501971152409,1.0153438440052516
barnacle,0.984835976972284,0.0,0.7290325923288246,1.005779591212374,0.8657460431236673,0.9873748757512721,0.8099369722882802,0.9480295470494391,0.7738202069257261,0.9080035609312692,0.9841925600050746,1.0088228183802554,0.9221883372922031,0.9144907884245609,0.621671300286754,0.988137650917104,0.7588379465701954,0.7336720009478972,0.8487313622925294,0.7354765639939758,1.0728370279729307,0.8311021574196148,0.823546021691007
bat1,0.8284737195015766,0.7290325923288246,0.0,0.8165638219218179,0.7279659064922023,0.9662342721367292,0.7293882289376763,0.8107130158621055,0.6091318245371716,0.7364069186897346,0.9469330278281666,0.8653369054149191,0.8281851536583669,0.7920078049270237,0.7651421676487126,0.8297613157921468,0.802766985376318,0.7203661384063431,0.7953146950192607,0.6762481123858376,0.9824490829353104,0.7728883217327217,0.8270148120932247
cardinal,1.138011497639771,1.005779591212374,0.8165638219218179,0.0,1.0095643448388116,1.1833605962583313,0.9469743005570785,1.0320861493876308,0.8793738791203385,1.015359965561931,1.0414289024614523,1.0717431172784644,1.0758038082734305,0.9802457974250995,1.0228744966209429,1.0964828522685153,0.9978237739080537,0.9831090805996019,1.058039627237643,0.9348741650383844,1.1637524450951497,1.0526432249907784,1.059855149753669
cat,0.9637263655968992,0.8657460431236673,0.7279659064922023,1.0095643448388116,0.0,0.9956439929024872,0.8413961084475743,0.9980730281235021,0.774718567362518,0.8581150678371002,1.0460581965310964,0.910255458225121,0.9242182898703563,0.8291270677724131,0.8682059051676639,0.8066448176112024,0.8848726631769326,0.8781536236731349,0.9521937759905461,0.8188498609188152,0.9837775161552205,0.934097118236022,0.9453436149266957
cheetah,1.1055640564457312,0.9873748757512721,0.9662342721367292,1.1833605962583313,0.9956439929024872,0.0,0.9491222848545484,1.1747444906459736,0.9870480715480637,1.0894690328656036,1.1789095266762888,1.0596931041668742,0.7333209464042838,1.1405653518217262,1.0499443201003014,1.1534145885857323,1.0625014791485996,0.98359075174875,1.1436521478857127,0.9855479541371219,1.0377181714994406,1.0900947324761014,1.0766487374842226
chicken_wire,0.9519557159671209,0.8099369722882802,0.7293882289376763,0.9469743005570785,0.8413961084475743,0.9491222848545484,0.0,0.9151215943125554,0.7885599254865294,0.8904626307473894,0.9612644035457313,0.9514492592819848,0.8604914365133457,0.9015014802806229,0.8641019411158496,0.981995478328241,0.8879420834538584,0.8284832903256576,0.9175912762543114,0.778462879103101,1.008666951559641,0.8789493582000822,0.902206706324622
cockroach,1.113142246018271,0.9480295470494391,0.8107130158621055,1.0320861493876308,0.9980730281235021,1.1747444906459736,0.9151215943125554,0.0,0.9353787769983755,1.0336547452707432,1.1018080309413767,1.0828636776920597,1.0438911022211457,1.038506851975547,0.942671968028293,1.0908743819123072,0.9771487842126859,0.9199606005722437,0.839888256894237,0.8260962303144742,1.131485102715464,0.9767282845619849,0.9283960806549795
duckling,0.7882474970571964,0.7738202069257261,0.6091318245371716,0.8793738791203385,0.774718567362518,0.9870480715480637,0.7885599254865294,0.9353787769983755,0.0,0.6704857174003845,0.9133393058491731,0.8358377902521564,0.8951373434783754,0.7183816431146429,0.8022807112541508,0.852078393799131,0.8230508495338056,0.7886123825717689,0.8635869515833212,0.7155270059866261,0.9889219329640923,0.8373954870369957,0.8498451990552511
ferret,0.7581224650750481,0.9080035609312692,0.7364069186897346,1.015359965561931,0.8581150678371002,1.0894690328656036,0.8904626307473894,1.0336547452707432,0.6704857174003845,0.0,1.0693443319682892,0.8910546478049178,1.0054201146290236,0.8616107516477665,0.9077135335796052,0.9885742907466795,0.9402780169831001,0.9196589650439436,1.0018174755539189,0.8604526156854576,1.1133687245754507,0.9611190531682455,0.937443753269133
flamingo,1.136795618575809,0.9841925600050746,0.9469330278281666,1.0414289024614523,1.0460581965310964,1.1789095266762888,0.9612644035457313,1.1018080309413767,0.9133393058491731,1.0693443319682892,0.0,1.1120286152351502,1.0021668104668178,1.0706835913397068,0.9753866907441169,1.0899000436565467,1.0059037799171537,0.911414703473514,1.038425557203862,0.8563784564854006,1.1660823847117392,0.9607257157197471,0.9129826379476474
fox,0.9683408731979053,1.0088228183802554,0.8653369054149191,1.0717431172784644,0.910255458225121,1.0596931041668742,0.9514492592819848,1.0828636776920597,0.8358377902521564,0.8910546478049178,1.1120286152351502,0.0,0.9975038273736336,1.0025031564854072,1.028553500284323,1.0222854930003966,1.0109428144332897,0.954601932080417,1.0524260711089248,0.9398768348142804,1.0763123701677049,1.079600537030009,0.9962287752751011
giraffe,1.0256143775565498,0.9221883372922031,0.8281851536583669,1.0758038082734305,0.9242182898703563,0.7333209464042838,0.8604914365133457,1.0438911022211457,0.8951373434783754,1.0054201146290236,1.0021668104668178,0.9975038273736336,0.0,1.0542457535387983,0.9613253845684299,1.042125900215328,0.9862420233362479,0.8345022616185646,1.016270777072786,0.8247595769745062,0.94283673020948,0.9328704922885411,0.9544799857967001
