,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
badger,0.0,1.0083036776665701,0.7973884114788434,1.0347778842445274,0.9385803648192361,0.9250082386657282,0.946073612935574,1.046864144920904,0.655727953087851,0.509540006967672,1.0371527037685269,0.7356351289915957,0.9634204670142479,0.7335867192275973,1.0115300509825633,0.8270089424173794,1.040231180989359,1.0326336514349732,1.0152138268934838,0.9738999437181108,0.9121618491466953,0.9269744396903684,0.973794901158742
barnacle,1.0083036776665701,0.0,0.9532434986236706,1.0323380778103135,1.051910983883975,0.9245645141140066,0.9621154814991238,0.9862506213927237,0.9323966236041524,0.9693432749884372,0.995242103637368,1.0159512851136017,1.0416836776933311,0.9775049840745942,0.5549539788681586,1.0037487679395736,0.7550949705331605,0.7686511324148012,0.8320716081970436,0.9045333371095668,1.0513695643639833,0.8974336580023183,0.8622419932968042
bat1,0.7973884114788434,0.9532434986236706,0.0,0.7445095379259049,0.905418450390745,1.0164908944555828,0.9612088852645004,0.8199058392827617,0.7197717427041552,0.7260148163150459,1.0713865393173132,0.8317233929440385,0.9976415169339202,0.850913780652928,1.0340505487716078,0.786689440135206,1.0202186990652309,0.9065354887987176,0.8502216691017717,0.9767647490408898,0.9906913578174612,0.9302220155779658,1.0443493871212235
cardinal,1.0347778842445274,1.0323380778103135,0.7445095379259049,0.0,1.0140749110176046,1.048900247568391,0.9186070310869193,0.8882425153070689,0.8132165957222119,0.9070350209731577,0.8596229487493835,0.8920238347979282,1.0439759431669362,0.8358746295282765,1.0630275937666862,0.9540000100052857,0.9514343840610137,0.9707446343707614,0.9671125314442467,0.9823339245324715,0.9839433491368138,1.0432042234370142,1.047171239502756
cat,0.9385803648192361,1.051910983883975,0.905418450390745,1.0140749110176046,0.0,0.9190310558861173,1.0012465155631112,1.0659558761826267,0.8982011452730179,0.8395828947528042,1.0998322431151315,0.7981096620886504,1.0140998584450447,0.7776423870573075,1.04506577689747,0.6393105327363429,0.9974754608329575,1.0621921415921296,1.0213599004634357,1.078342360682804,0.8522755013599338,1.097865145495365,1.1032911120263258
cheetah,0.9250082386657282,0.9245645141140066,1.0164908944555828,1.048900247568391,0.9190310558861173,0.0,0.8560003168943119,1.0881861377674387,0.968029716104436,0.983521786893845,1.0440826479699132,0.8264192174932937,0.44527955295637933,1.070880284709551,1.0468520207103669,0.9999543480010324,1.0116455196040333,0.9055169344310819,1.0690396159015665,1.016874704819386,0.7419663216509953,1.052327406894385,1.0141269383291631
chicken_wire,0.946073612935574,0.9621154814991238,0.9612088852645004,0.9186070310869193,1.0012465155631112,0.8560003168943119,0.0,0.9243228041942884,0.976533111560257,0.9405366280130927,0.9545198461208854,0.9053825527054203,0.911602405852826,0.9558674359651422,1.0826508476886145,0.9987957653353969,1.0487127282821211,0.9874678665854916,0.9817286895467285,1.0256756157557732,0.9295191619081693,1.0112406061581718,1.0464227779955777
cockroach,1.046864144920904,0.9862506213927237,0.8199058392827617,0.8882425153070689,1.0659558761826267,1.0881861377674387,0.9243228041942884,0.0,1.0113619256762008,0.9989383724944533,1.0168079101195577,0.9596344855350092,1.0482072986906674,1.000404320960407,0.9669482736560676,0.9972653654596241,0.9744836960712865,0.9135205295729504,0.6483832448260571,0.819071590488046,0.9737895636314798,0.9602724561678623,0.8555067847629906
duckling,0.655727953087851,0.9323966236041524,0.7197717427041552,0.8132165957222119,0.8982011452730179,0.968029716104436,0.976533111560257,1.0113619256762008,0.0,0.5424549820592532,0.891931489385891,0.7080693186178122,1.0389328908408022,0.6236432254792956,0.9887725744299447,0.7672255281703195,0.946834969351102,0.9484507508766906,0.9088833078349363,0.9268027330054563,0.9207677384966646,0.9673759208831816,0.9753707539988485
ferret,0.509540006967672,0.9693432749884372,0.7260148163150459,0.9070350209731577,0.8395828947528042,0.983521786893845,0.9405366280130927,0.9989383724944533,0.5424549820592532,0.0,1.0101945551360898,0.682103457155248,1.0331069996403384,0.729713734093846,0.9611979784107517,0.8631105499563975,0.9639092435567885,0.9796627618372423,0.9786069185517513,0.9754589314211692,0.9909634387029156,0.9911189124155734,0.9305304171333508
